File_Record_0052.rec ( 4370 Samples/channels ) Sample Rate :1s
Date :5/20/2026 10:16:45 AM
Time;Voie A1[°C];Voie A2[°C];Voie A3[°C];
2820000.000000;39.42871;54.56543;56.94580;
2821000.000000;39.73389;54.35181;57.20520;
2822000.000000;39.42871;54.33655;57.14417;
2823000.000000;39.71863;54.35181;56.96106;
2824000.000000;40.20691;54.50439;57.29675;
2825000.000000;40.37476;54.27551;57.70874;
2826000.000000;40.49683;54.27551;57.67822;
2827000.000000;40.29846;53.90930;57.46460;
2828000.000000;40.40527;53.87878;57.64771;
2829000.000000;40.46631;53.78723;57.49512;
2830000.000000;40.46631;54.13818;58.02917;
2831000.000000;40.35950;53.81775;57.69348;
2832000.000000;40.64941;53.98560;57.87659;
2833000.000000;40.77148;54.21448;57.89185;
2834000.000000;40.81726;54.47388;57.73926;
2835000.000000;41.10718;54.85535;58.28857;
2836000.000000;41.15295;54.71802;58.41064;
2837000.000000;41.36658;54.84009;58.50220;
2838000.000000;41.65649;54.97742;58.54797;
2839000.000000;41.41235;54.88586;58.33435;
2840000.000000;41.56494;55.06897;58.44116;
2841000.000000;41.22925;55.23682;57.99866;
2842000.000000;41.48865;55.19104;57.83081;
2843000.000000;41.82434;55.40466;57.67822;
2844000.000000;41.96167;55.40466;57.72400;
2845000.000000;42.28210;55.58777;58.13599;
2846000.000000;42.25159;55.51147;57.83081;
2847000.000000;41.85486;55.02319;57.95288;
2848000.000000;41.70227;54.96216;58.13599;
2849000.000000;41.74805;55.05371;58.09021;
2850000.000000;41.70227;54.79431;58.19702;
2851000.000000;41.74805;55.03845;58.54797;
2852000.000000;41.38184;54.93164;58.44116;
2853000.000000;41.62598;55.03845;58.50220;
2854000.000000;41.29028;54.77905;58.34961;
2855000.000000;41.51917;55.08423;58.36487;
2856000.000000;41.21399;54.82483;58.22754;
2857000.000000;41.22925;54.84009;58.21228;
2858000.000000;41.33606;54.84009;58.18176;
2859000.000000;41.29028;54.88586;58.41064;
2860000.000000;41.15295;54.76379;58.25806;
2861000.000000;41.38184;55.11475;58.13599;
2862000.000000;41.25977;54.77905;58.12073;
2863000.000000;41.42761;54.50439;58.05969;
2864000.000000;41.50391;54.88586;58.16650;
2865000.000000;41.41235;54.51965;58.05969;
2866000.000000;41.42761;54.68750;58.07495;
2867000.000000;40.90881;54.50439;58.04443;
2868000.000000;40.90881;54.65698;58.13599;
2869000.000000;41.12244;54.61121;58.36487;
2870000.000000;41.59546;54.53491;58.48694;
2871000.000000;41.48865;54.16870;58.19702;
2872000.000000;41.18347;54.30603;58.44116;
2873000.000000;41.27502;54.30603;58.60901;
2874000.000000;41.32080;54.41284;58.54797;
2875000.000000;41.25977;54.33655;58.48694;
2876000.000000;41.51917;54.85535;58.83789;
2877000.000000;41.15295;54.94690;58.97522;
2878000.000000;41.24451;55.02319;58.71582;
2879000.000000;41.24451;54.64172;58.76160;
2880000.000000;41.06140;54.71802;58.44116;
2881000.000000;41.24451;54.59595;58.42590;
2882000.000000;40.61890;54.58069;58.19702;
2883000.000000;40.77148;54.42810;58.19702;
2884000.000000;40.75623;54.51965;58.45642;
2885000.000000;40.98511;54.61121;58.25806;
2886000.000000;40.55786;54.21448;58.24280;
2887000.000000;40.61890;54.38232;58.18176;
2888000.000000;40.46631;54.22974;58.10547;
2889000.000000;40.72571;54.15344;58.10547;
2890000.000000;40.95459;54.13818;57.84607;
2891000.000000;40.39001;54.15344;58.12073;
2892000.000000;40.69519;54.18396;57.99866;
2893000.000000;40.90881;54.30603;57.84607;
2894000.000000;40.72571;54.09241;58.24280;
2895000.000000;40.57312;54.10767;57.99866;
2896000.000000;40.75623;54.07715;58.05969;
2897000.000000;40.45105;53.97034;57.87659;
2898000.000000;40.35950;54.06189;57.67822;
2899000.000000;40.52734;53.98560;57.40356;
2900000.000000;40.77148;54.16870;57.55615;
2901000.000000;40.28320;54.36707;57.76978;
2902000.000000;40.66467;54.04663;57.80029;
2903000.000000;40.58838;54.09241;57.90710;
2904000.000000;40.69519;54.04663;57.83081;
2905000.000000;40.57312;53.93982;57.98340;
2906000.000000;41.07666;54.19922;57.98340;
2907000.000000;41.53442;54.18396;57.40356;
2908000.000000;41.22925;54.67224;57.31201;
2909000.000000;41.36658;55.02319;57.29675;
2910000.000000;41.59546;55.14526;57.40356;
2911000.000000;41.59546;54.88586;57.84607;
2912000.000000;41.61072;54.73328;57.61719;
2913000.000000;41.22925;54.71802;57.51038;
2914000.000000;41.19873;54.87061;57.46460;
2915000.000000;40.71045;54.41284;57.64771;
2916000.000000;40.86304;54.96216;58.13599;
2917000.000000;41.04614;54.67224;58.31909;
2918000.000000;40.96985;54.73328;58.31909;
2919000.000000;40.78674;54.73328;58.07495;
2920000.000000;40.77148;54.29077;58.41064;
2921000.000000;40.98511;54.09241;58.12073;
2922000.000000;40.80200;54.21448;58.07495;
2923000.000000;41.01563;54.09241;58.36487;
2924000.000000;41.00037;54.10767;58.05969;
2925000.000000;40.87830;53.66516;57.87659;
2926000.000000;40.81726;53.55835;57.70874;
2927000.000000;40.43579;53.49731;56.88477;
2928000.000000;40.14587;52.99377;56.56433;
2929000.000000;39.56604;52.74963;56.42700;
2930000.000000;39.29138;52.73438;56.50330;
2931000.000000;39.16931;53.07007;56.25916;
2932000.000000;39.19983;52.84119;56.71692;
2933000.000000;39.38293;53.26843;56.96106;
2934000.000000;39.03198;53.34473;56.97632;
2935000.000000;39.27612;53.13110;57.11365;
2936000.000000;39.19983;53.00903;57.28149;
2937000.000000;39.70337;52.91748;57.63245;
2938000.000000;39.71863;53.37524;57.72400;
2939000.000000;39.91699;53.39050;57.64771;
2940000.000000;39.87122;53.35999;58.15125;
2941000.000000;40.16113;53.45154;58.28857;
2942000.000000;40.00854;53.48206;58.18176;
2943000.000000;40.28320;53.19214;58.48694;
2944000.000000;40.13062;53.32947;58.27332;
2945000.000000;40.29846;53.07007;58.10547;
2946000.000000;40.16113;52.97852;57.93762;
2947000.000000;39.81018;52.85645;57.98340;
2948000.000000;39.41345;52.94800;57.52563;
2949000.000000;39.32190;52.68860;57.38831;
2950000.000000;38.97095;52.64282;57.83081;
2951000.000000;39.23035;52.65808;57.73926;
2952000.000000;39.00146;52.91748;57.54089;
2953000.000000;39.35242;53.13110;57.92236;
2954000.000000;39.29138;53.37524;57.98340;
2955000.000000;39.27612;53.58887;57.73926;
2956000.000000;39.62708;53.19214;57.75452;
2957000.000000;39.90173;53.40576;57.49512;
2958000.000000;40.02380;53.35999;57.81555;
2959000.000000;40.08484;53.34473;57.69348;
2960000.000000;40.05432;53.34473;57.78503;
2961000.000000;39.93225;52.85645;57.84607;
2962000.000000;39.77966;53.00903;57.89185;
2963000.000000;40.26794;53.02429;57.93762;
2964000.000000;40.31372;52.65808;57.70874;
2965000.000000;39.88647;52.78015;57.49512;
2966000.000000;39.42871;52.79541;57.15942;
2967000.000000;39.97803;52.56653;57.05261;
2968000.000000;39.32190;52.38342;57.05261;
2969000.000000;39.35242;52.65808;57.02209;
2970000.000000;39.41345;52.49023;57.12891;
2971000.000000;39.70337;52.64282;57.06787;
2972000.000000;39.90173;52.62756;57.25098;
2973000.000000;39.81018;52.62756;57.17468;
2974000.000000;39.65759;52.87170;57.38831;
2975000.000000;40.14587;52.94800;57.26624;
2976000.000000;39.99329;53.08533;57.18994;
2977000.000000;40.17639;52.73438;57.37305;
2978000.000000;39.76440;52.93274;57.35779;
2979000.000000;39.71863;52.59705;56.86951;
2980000.000000;39.68811;52.62756;56.91528;
2981000.000000;39.45923;52.33765;56.96106;
2982000.000000;39.21509;52.67334;56.59485;
2983000.000000;39.18457;52.39868;56.30493;
2984000.000000;39.18457;52.45972;56.25916;
2985000.000000;39.65759;52.27661;56.77795;
2986000.000000;39.38293;52.33765;56.57959;
2987000.000000;39.59656;52.30713;56.45752;
2988000.000000;39.33716;52.79541;56.59485;
2989000.000000;39.52026;52.85645;56.42700;
2990000.000000;39.56604;52.56653;56.76270;
2991000.000000;39.55078;52.76489;56.80847;
2992000.000000;39.71863;52.96326;57.02209;
2993000.000000;39.65759;52.52075;57.31201;
2994000.000000;39.68811;52.82593;57.43408;
2995000.000000;39.87122;52.74963;57.78503;
2996000.000000;39.96277;53.39050;57.70874;
2997000.000000;40.31372;53.14636;57.46460;
2998000.000000;40.17639;53.07007;57.52563;
2999000.000000;39.74915;52.97852;57.66296;
3000000.000000;39.53552;53.14636;57.57141;
3001000.000000;39.44397;53.72620;56.86951;
3002000.000000;39.18457;53.89404;56.59485;
3003000.000000;39.23035;53.66516;56.76270;
3004000.000000;39.62708;53.52783;56.80847;
3005000.000000;39.70337;53.55835;56.83899;
3006000.000000;39.93225;53.68042;56.83899;
3007000.000000;40.16113;53.72620;57.26624;
3008000.000000;40.06958;53.92456;57.08313;
3009000.000000;39.71863;53.86353;57.03735;
3010000.000000;39.55078;53.95508;56.80847;
3011000.000000;38.92517;54.10767;56.35071;
3012000.000000;38.86414;54.13818;55.89294;
3013000.000000;38.90991;53.87878;56.15234;
3014000.000000;38.81836;53.74146;55.74036;
3015000.000000;38.98621;53.77197;55.32837;
3016000.000000;38.90991;53.86353;55.14526;
3017000.000000;38.69629;53.84827;55.23682;
3018000.000000;38.66577;53.83301;54.93164;
3019000.000000;39.16931;53.74146;55.45044;
3020000.000000;39.18457;53.58887;55.41992;
3021000.000000;39.39819;53.95508;55.99976;
3022000.000000;39.59656;53.34473;56.47278;
3023000.000000;39.38293;53.45154;56.30493;
3024000.000000;39.70337;53.13110;56.13708;
3025000.000000;39.44397;52.68860;55.87769;
3026000.000000;39.03198;52.56653;55.64880;
3027000.000000;38.66577;52.16980;55.06897;
3028000.000000;38.19275;52.32239;55.09949;
3029000.000000;38.37585;52.07825;55.41992;
3030000.000000;38.68103;52.04773;55.49622;
3031000.000000;38.42163;52.27661;55.58777;
3032000.000000;38.36060;52.21558;55.45044;
3033000.000000;38.77258;52.65808;55.60303;
3034000.000000;38.78784;52.65808;55.81665;
3035000.000000;39.16931;52.91748;56.24390;
3036000.000000;39.58130;52.87170;56.06079;
3037000.000000;39.93225;52.93274;56.22864;
3038000.000000;39.84070;53.61938;56.51855;
3039000.000000;39.90173;53.28369;56.39648;
3040000.000000;39.76440;53.45154;56.70166;
3041000.000000;39.48975;53.74146;56.65588;
3042000.000000;39.52026;53.77197;56.45752;
3043000.000000;38.69629;53.77197;56.71692;
3044000.000000;38.72681;54.06189;56.54907;
3045000.000000;38.78784;54.09241;56.15234;
3046000.000000;38.51318;53.68042;56.18286;
3047000.000000;38.63525;53.95508;56.09131;
3048000.000000;38.68103;54.07715;56.01501;
3049000.000000;39.00146;54.19922;56.36597;
3050000.000000;39.35242;53.80249;56.13708;
3051000.000000;39.23035;53.14636;56.50330;
3052000.000000;39.85596;53.11584;56.38123;
3053000.000000;39.87122;53.08533;56.47278;
3054000.000000;39.68811;53.14636;56.45752;
3055000.000000;40.00854;53.35999;55.75562;
3056000.000000;39.88647;53.32947;55.46570;
3057000.000000;39.64233;53.54309;55.29785;
3058000.000000;39.71863;53.49731;55.51147;
3059000.000000;40.11536;53.71094;55.41992;
3060000.000000;40.05432;53.90930;55.46570;
3061000.000000;39.79492;53.69568;55.13000;
3062000.000000;40.13062;53.68042;55.06897;
3063000.000000;39.74915;53.54309;55.20630;
3064000.000000;39.90173;53.49731;55.23682;
3065000.000000;40.05432;53.20740;55.14526;
3066000.000000;40.02380;52.71912;55.23682;
3067000.000000;40.00854;52.59705;55.00793;
3068000.000000;39.71863;52.44446;55.19104;
3069000.000000;39.79492;52.67334;55.05371;
3070000.000000;40.13062;52.38342;55.37415;
3071000.000000;39.94751;52.38342;55.60303;
3072000.000000;40.34424;52.39868;55.87769;
3073000.000000;40.10010;52.62756;56.19812;
3074000.000000;40.19165;52.73438;56.16760;
3075000.000000;40.02380;52.81067;56.27441;
3076000.000000;39.90173;52.74963;56.76270;
3077000.000000;40.26794;52.88696;56.59485;
3078000.000000;40.08484;52.87170;56.25916;
3079000.000000;39.97803;52.84119;56.61011;
3080000.000000;39.70337;52.29187;56.41174;
3081000.000000;39.71863;52.32239;56.42700;
3082000.000000;39.44397;52.41394;56.16760;
3083000.000000;39.76440;51.97144;55.87769;
3084000.000000;39.59656;52.50549;55.69458;
3085000.000000;39.71863;52.42920;55.66406;
3086000.000000;39.56604;52.30713;55.93872;
3087000.000000;39.36768;52.81067;55.93872;
3088000.000000;39.65759;52.81067;55.70984;
3089000.000000;38.92517;53.14636;55.55725;
3090000.000000;39.01672;53.00903;55.29785;
3091000.000000;39.06250;53.08533;55.22156;
3092000.000000;39.77966;53.13110;55.17578;
3093000.000000;39.68811;53.40576;54.68750;
3094000.000000;39.73389;53.60413;54.71802;
3095000.000000;39.61182;53.45154;54.27551;
3096000.000000;39.32190;53.49731;54.32129;
3097000.000000;39.04724;53.54309;54.18396;
3098000.000000;38.95569;53.52783;54.22974;
3099000.000000;38.90991;53.58887;54.19922;
3100000.000000;38.92517;53.52783;53.80249;
3101000.000000;38.90991;53.52783;54.21448;
3102000.000000;39.53552;53.49731;54.07715;
3103000.000000;39.53552;53.84827;54.16870;
3104000.000000;40.13062;54.10767;54.41284;
3105000.000000;40.02380;54.16870;54.55017;
3106000.000000;39.97803;54.18396;54.41284;
3107000.000000;40.05432;54.33655;54.59595;
3108000.000000;40.06958;54.22974;54.73328;
3109000.000000;39.99329;54.32129;54.62646;
3110000.000000;39.77966;54.26025;54.65698;
3111000.000000;39.42871;54.21448;54.42810;
3112000.000000;39.61182;54.12292;54.36707;
3113000.000000;39.55078;54.47388;54.32129;
3114000.000000;39.27612;54.42810;54.77905;
3115000.000000;39.29138;54.33655;54.84009;
3116000.000000;38.95569;54.19922;55.00793;
3117000.000000;38.65051;54.35181;55.31311;
3118000.000000;38.78784;54.47388;55.22156;
3119000.000000;38.81836;54.82483;55.58777;
3120000.000000;39.39819;54.64172;55.55725;
3121000.000000;39.00146;54.96216;55.83191;
3122000.000000;39.38293;55.19104;55.92346;
3123000.000000;39.67285;55.17578;56.19812;
3124000.000000;39.73389;55.03845;56.09131;
3125000.000000;39.82544;54.94690;56.44226;
3126000.000000;40.25269;55.06897;56.42700;
3127000.000000;39.99329;55.19104;56.96106;
3128000.000000;40.34424;55.26733;57.03735;
3129000.000000;40.51208;55.13000;57.12891;
3130000.000000;40.90881;54.73328;56.79321;
3131000.000000;40.54260;54.99268;56.90002;
3132000.000000;40.81726;54.85535;57.06787;
3133000.000000;40.80200;55.23682;56.82373;
3134000.000000;40.87830;54.62646;56.80847;
3135000.000000;40.96985;54.29077;56.86951;
3136000.000000;41.04614;54.62646;56.80847;
3137000.000000;41.09192;54.45862;56.96106;
3138000.000000;41.19873;54.79431;57.12891;
3139000.000000;41.44287;54.55017;57.02209;
3140000.000000;40.83252;54.62646;56.88477;
3141000.000000;40.83252;54.04663;57.25098;
3142000.000000;40.87830;53.61938;56.93054;
3143000.000000;41.07666;53.93982;56.85425;
3144000.000000;41.16821;53.78723;56.76270;
3145000.000000;40.98511;53.66516;56.76270;
3146000.000000;40.72571;53.45154;56.50330;
3147000.000000;40.49683;53.43628;56.50330;
3148000.000000;40.48157;53.16162;56.65588;
3149000.000000;40.03906;53.40576;56.32019;
3150000.000000;40.16113;53.46680;56.10657;
3151000.000000;40.17639;53.29895;56.35071;
3152000.000000;40.03906;53.16162;56.09131;
3153000.000000;39.96277;53.11584;56.18286;
3154000.000000;40.23743;53.08533;56.41174;
3155000.000000;40.08484;53.32947;56.74744;
3156000.000000;40.26794;53.46680;56.83899;
3157000.000000;40.34424;53.78723;56.82373;
3158000.000000;40.61890;53.77197;56.80847;
3159000.000000;40.74097;53.84827;56.77795;
3160000.000000;40.55786;53.90930;56.76270;
3161000.000000;40.93933;53.75671;56.41174;
3162000.000000;40.92407;53.48206;56.68640;
3163000.000000;40.61890;53.46680;56.79321;
3164000.000000;40.77148;53.54309;56.41174;
3165000.000000;40.61890;53.74146;56.65588;
3166000.000000;40.57312;53.68042;57.05261;
3167000.000000;40.63416;54.00085;57.06787;
3168000.000000;40.84778;53.90930;57.12891;
3169000.000000;40.84778;54.00085;57.09839;
3170000.000000;40.66467;53.80249;57.47986;
3171000.000000;40.61890;53.55835;57.20520;
3172000.000000;40.74097;53.93982;57.28149;
3173000.000000;41.16821;53.75671;57.34253;
3174000.000000;40.84778;53.87878;57.55615;
3175000.000000;40.90881;54.00085;57.54089;
3176000.000000;41.13770;53.81775;57.46460;
3177000.000000;40.57312;53.84827;57.35779;
3178000.000000;40.74097;53.83301;57.57141;
3179000.000000;40.55786;53.60413;57.25098;
3180000.000000;40.57312;53.74146;57.31201;
3181000.000000;40.28320;53.69568;57.00684;
3182000.000000;40.43579;53.81775;57.46460;
3183000.000000;40.29846;53.32947;57.05261;
3184000.000000;40.54260;53.49731;56.99158;
3185000.000000;40.55786;53.57361;56.99158;
3186000.000000;40.71045;53.52783;56.90002;
3187000.000000;40.37476;53.57361;57.06787;
3188000.000000;40.40527;53.71094;57.51038;
3189000.000000;40.45105;53.81775;57.20520;
3190000.000000;40.64941;53.92456;57.35779;
3191000.000000;40.64941;53.93982;57.11365;
3192000.000000;40.60364;54.01611;57.11365;
3193000.000000;40.48157;53.86353;57.26624;
3194000.000000;40.49683;53.74146;57.37305;
3195000.000000;40.22217;53.78723;57.55615;
3196000.000000;40.46631;53.81775;57.49512;
3197000.000000;40.23743;53.80249;57.47986;
3198000.000000;40.31372;53.66516;57.15942;
3199000.000000;40.08484;53.22266;57.28149;
3200000.000000;40.26794;53.31421;56.70166;
3201000.000000;40.34424;53.10059;56.86951;
3202000.000000;40.46631;53.07007;56.97632;
3203000.000000;40.28320;53.32947;56.65588;
3204000.000000;40.54260;53.31421;56.06079;
3205000.000000;40.57312;53.35999;56.70166;
3206000.000000;40.69519;53.23792;56.67114;
3207000.000000;40.39001;53.11584;56.30493;
3208000.000000;40.43579;53.23792;56.32019;
3209000.000000;40.17639;53.07007;56.21338;
3210000.000000;39.73389;53.05481;56.39648;
3211000.000000;40.05432;53.32947;56.27441;
3212000.000000;40.06958;53.22266;56.53381;
3213000.000000;40.13062;53.16162;56.22864;
3214000.000000;39.87122;52.99377;56.24390;
3215000.000000;40.19165;52.79541;56.12183;
3216000.000000;39.76440;52.87170;56.09131;
3217000.000000;39.68811;52.84119;56.21338;
3218000.000000;39.53552;53.16162;56.15234;
3219000.000000;39.53552;53.03955;56.28967;
3220000.000000;39.36768;53.39050;56.16760;
3221000.000000;39.56604;53.19214;56.39648;
3222000.000000;39.42871;53.34473;56.44226;
3223000.000000;39.62708;53.26843;56.82373;
3224000.000000;39.67285;53.74146;56.97632;
3225000.000000;39.82544;54.06189;56.90002;
3226000.000000;39.91699;53.95508;57.05261;
3227000.000000;39.70337;54.09241;56.74744;
3228000.000000;39.74915;54.33655;55.96924;
3229000.000000;39.45923;54.29077;55.63354;
3230000.000000;38.74207;54.59595;55.58777;
3231000.000000;38.54370;54.26025;55.63354;
3232000.000000;38.43689;54.47388;55.52673;
3233000.000000;38.98621;54.58069;55.43518;
3234000.000000;39.10828;54.45862;55.69458;
3235000.000000;39.36768;54.53491;55.40466;
3236000.000000;39.91699;54.70276;55.98450;
3237000.000000;40.17639;54.55017;55.77087;
3238000.000000;40.42053;54.76379;55.96924;
3239000.000000;40.95459;54.90112;56.15234;
3240000.000000;41.16821;55.17578;56.27441;
3241000.000000;40.86304;55.26733;56.01501;
3242000.000000;40.42053;55.41992;55.92346;
3243000.000000;40.39001;55.40466;55.51147;
3244000.000000;39.76440;55.20630;55.63354;
3245000.000000;39.64233;55.17578;55.60303;
3246000.000000;39.55078;55.25208;55.84717;
3247000.000000;39.35242;55.29785;56.18286;
3248000.000000;39.27612;55.13000;56.19812;
3249000.000000;39.24561;55.67932;56.13708;
3250000.000000;39.24561;55.49622;56.44226;
3251000.000000;39.82544;55.54199;56.48804;
3252000.000000;40.08484;55.58777;56.73218;
3253000.000000;40.05432;55.52673;56.41174;
3254000.000000;39.88647;55.74036;56.19812;
3255000.000000;40.06958;55.54199;56.15234;
3256000.000000;39.35242;55.52673;55.83191;
3257000.000000;39.45923;55.66406;56.16760;
3258000.000000;39.18457;55.31311;55.92346;
3259000.000000;39.30664;55.58777;55.84717;
3260000.000000;39.32190;55.49622;55.72510;
3261000.000000;39.62708;55.64880;55.48096;
