File_Record_0047.rec ( 10403 Samples/channels ) Sample Rate :1s
Date :5/13/2026 11:08:35 AM
Time;Voie A1[°C];Voie A2[°C];
8777000.000000;40.51208;40.57312;
8778000.000000;40.52734;40.55786;
8779000.000000;40.66467;40.69519;
8780000.000000;41.03088;40.98511;
8781000.000000;40.66467;40.60364;
8782000.000000;40.69519;40.64941;
8783000.000000;40.55786;40.61890;
8784000.000000;40.72571;40.83252;
8785000.000000;40.63416;40.81726;
8786000.000000;40.57312;40.54260;
8787000.000000;40.87830;41.01563;
8788000.000000;40.58838;40.60364;
8789000.000000;40.87830;40.86304;
8790000.000000;40.90881;40.90881;
8791000.000000;40.77148;40.89355;
8792000.000000;40.81726;40.87830;
8793000.000000;40.84778;40.81726;
8794000.000000;40.80200;40.69519;
8795000.000000;40.51208;40.48157;
8796000.000000;40.51208;40.58838;
8797000.000000;40.69519;40.74097;
8798000.000000;40.71045;40.74097;
8799000.000000;40.71045;40.75623;
8800000.000000;40.69519;40.77148;
8801000.000000;40.63416;40.63416;
8802000.000000;40.81726;40.86304;
8803000.000000;40.63416;40.75623;
8804000.000000;40.84778;40.92407;
8805000.000000;40.71045;40.71045;
8806000.000000;40.69519;40.74097;
8807000.000000;40.90881;40.86304;
8808000.000000;40.84778;40.87830;
8809000.000000;40.80200;40.74097;
8810000.000000;40.87830;40.81726;
8811000.000000;40.54260;40.58838;
8812000.000000;40.67993;40.86304;
8813000.000000;40.90881;40.87830;
8814000.000000;40.60364;40.67993;
8815000.000000;40.77148;40.66467;
8816000.000000;40.78674;40.87830;
8817000.000000;40.78674;40.86304;
8818000.000000;40.74097;40.75623;
8819000.000000;40.83252;40.87830;
8820000.000000;40.72571;40.74097;
8821000.000000;40.58838;40.39001;
8822000.000000;40.87830;40.90881;
8823000.000000;40.54260;40.55786;
8824000.000000;40.84778;40.84778;
8825000.000000;40.63416;40.69519;
8826000.000000;40.34424;40.48157;
8827000.000000;40.86304;40.74097;
8828000.000000;40.66467;40.57312;
8829000.000000;40.67993;40.69519;
8830000.000000;40.72571;40.78674;
8831000.000000;40.77148;40.72571;
8832000.000000;40.72571;40.71045;
8833000.000000;41.12244;40.92407;
8834000.000000;40.69519;40.75623;
8835000.000000;40.72571;40.67993;
8836000.000000;40.67993;40.77148;
8837000.000000;40.72571;40.64941;
8838000.000000;40.86304;40.83252;
8839000.000000;40.46631;40.61890;
8840000.000000;40.46631;40.58838;
8841000.000000;40.54260;40.60364;
8842000.000000;40.66467;40.74097;
8843000.000000;40.92407;41.03088;
8844000.000000;40.87830;40.60364;
8845000.000000;40.63416;40.67993;
8846000.000000;40.83252;40.77148;
8847000.000000;40.77148;40.95459;
8848000.000000;40.80200;40.72571;
8849000.000000;40.42053;40.49683;
8850000.000000;40.78674;40.81726;
8851000.000000;40.87830;40.78674;
8852000.000000;40.87830;40.84778;
8853000.000000;40.67993;40.69519;
8854000.000000;40.49683;40.58838;
8855000.000000;40.58838;40.66467;
8856000.000000;40.69519;40.64941;
8857000.000000;40.66467;40.75623;
8858000.000000;40.95459;40.93933;
8859000.000000;40.63416;40.61890;
8860000.000000;40.90881;40.72571;
8861000.000000;40.72571;40.75623;
8862000.000000;40.80200;40.78674;
8863000.000000;40.63416;40.64941;
8864000.000000;40.54260;40.49683;
8865000.000000;40.67993;40.66467;
8866000.000000;40.90881;40.93933;
8867000.000000;40.66467;40.46631;
8868000.000000;40.67993;40.67993;
8869000.000000;40.49683;40.54260;
8870000.000000;40.51208;40.49683;
8871000.000000;40.43579;40.46631;
8872000.000000;40.51208;40.66467;
8873000.000000;40.54260;40.63416;
8874000.000000;40.75623;40.66467;
8875000.000000;40.75623;40.55786;
8876000.000000;40.74097;40.72571;
8877000.000000;40.66467;40.63416;
8878000.000000;40.98511;40.92407;
8879000.000000;40.89355;40.74097;
8880000.000000;40.60364;40.69519;
8881000.000000;40.86304;40.77148;
8882000.000000;40.40527;40.45105;
8883000.000000;40.83252;40.60364;
8884000.000000;41.06140;40.96985;
8885000.000000;40.81726;40.89355;
8886000.000000;40.66467;40.63416;
8887000.000000;40.49683;40.54260;
8888000.000000;40.96985;40.92407;
8889000.000000;40.72571;40.66467;
8890000.000000;40.87830;40.83252;
8891000.000000;40.69519;40.63416;
8892000.000000;40.54260;40.52734;
8893000.000000;41.03088;40.92407;
8894000.000000;40.64941;40.57312;
8895000.000000;40.77148;40.78674;
8896000.000000;40.77148;40.74097;
8897000.000000;40.58838;40.55786;
8898000.000000;40.63416;40.75623;
8899000.000000;40.63416;40.67993;
8900000.000000;40.58838;40.52734;
8901000.000000;40.49683;40.54260;
8902000.000000;40.84778;40.63416;
8903000.000000;40.90881;40.80200;
8904000.000000;40.83252;40.77148;
8905000.000000;40.93933;40.81726;
8906000.000000;40.61890;40.54260;
8907000.000000;40.55786;40.58838;
8908000.000000;40.77148;40.83252;
8909000.000000;40.55786;40.57312;
8910000.000000;41.01563;40.95459;
8911000.000000;40.63416;40.52734;
8912000.000000;40.63416;40.63416;
8913000.000000;40.84778;40.77148;
8914000.000000;40.60364;40.49683;
8915000.000000;40.69519;40.55786;
8916000.000000;40.89355;40.87830;
8917000.000000;40.77148;40.71045;
8918000.000000;40.74097;40.54260;
8919000.000000;40.60364;40.52734;
8920000.000000;40.83252;40.86304;
8921000.000000;40.61890;40.55786;
8922000.000000;40.74097;40.66467;
8923000.000000;40.81726;40.71045;
8924000.000000;40.64941;40.46631;
8925000.000000;40.83252;40.81726;
8926000.000000;40.64941;40.66467;
8927000.000000;40.64941;40.55786;
8928000.000000;40.80200;40.69519;
8929000.000000;41.03088;40.80200;
8930000.000000;40.52734;40.45105;
8931000.000000;40.72571;40.77148;
8932000.000000;40.78674;40.63416;
8933000.000000;40.81726;40.83252;
8934000.000000;40.61890;40.63416;
8935000.000000;40.89355;40.77148;
8936000.000000;40.96985;40.81726;
8937000.000000;40.72571;40.67993;
8938000.000000;40.51208;40.54260;
8939000.000000;40.78674;40.87830;
8940000.000000;40.93933;40.64941;
8941000.000000;40.63416;40.54260;
8942000.000000;40.86304;40.74097;
8943000.000000;40.45105;40.58838;
8944000.000000;40.54260;40.54260;
8945000.000000;40.90881;40.81726;
8946000.000000;40.93933;40.74097;
8947000.000000;40.66467;40.61890;
8948000.000000;40.58838;40.61890;
8949000.000000;40.71045;40.57312;
8950000.000000;40.67993;40.61890;
8951000.000000;40.89355;40.67993;
8952000.000000;40.87830;40.71045;
8953000.000000;40.77148;40.67993;
8954000.000000;40.90881;40.80200;
8955000.000000;40.52734;40.22217;
8956000.000000;40.84778;40.87830;
8957000.000000;40.48157;40.28320;
8958000.000000;40.83252;40.72571;
8959000.000000;40.54260;40.43579;
8960000.000000;40.92407;40.71045;
8961000.000000;40.46631;40.25269;
8962000.000000;40.90881;40.72571;
8963000.000000;40.67993;40.49683;
8964000.000000;40.93933;40.71045;
8965000.000000;40.72571;40.69519;
8966000.000000;40.78674;40.57312;
8967000.000000;41.01563;40.80200;
8968000.000000;40.89355;40.69519;
8969000.000000;40.49683;40.31372;
8970000.000000;40.78674;40.43579;
8971000.000000;40.55786;40.43579;
8972000.000000;40.92407;40.72571;
8973000.000000;40.74097;40.58838;
8974000.000000;40.75623;40.64941;
8975000.000000;40.78674;40.67993;
8976000.000000;40.78674;40.52734;
8977000.000000;40.81726;40.69519;
8978000.000000;40.92407;40.71045;
8979000.000000;40.89355;40.72571;
8980000.000000;40.80200;40.60364;
8981000.000000;40.61890;40.54260;
8982000.000000;40.95459;40.81726;
8983000.000000;40.87830;40.86304;
8984000.000000;40.67993;40.69519;
8985000.000000;40.54260;40.32898;
8986000.000000;40.81726;40.55786;
8987000.000000;40.55786;40.32898;
8988000.000000;40.77148;40.54260;
8989000.000000;40.69519;40.57312;
8990000.000000;40.92407;40.80200;
8991000.000000;40.93933;40.81726;
8992000.000000;40.49683;40.37476;
8993000.000000;40.54260;40.52734;
8994000.000000;40.84778;40.75623;
8995000.000000;40.93933;40.75623;
8996000.000000;40.66467;40.45105;
8997000.000000;40.75623;40.52734;
8998000.000000;40.74097;40.52734;
8999000.000000;40.72571;40.58838;
9000000.000000;40.74097;40.71045;
9001000.000000;40.90881;40.48157;
9002000.000000;40.52734;40.22217;
9003000.000000;40.89355;40.69519;
9004000.000000;40.67993;40.42053;
9005000.000000;40.72571;40.54260;
9006000.000000;40.74097;40.40527;
9007000.000000;40.49683;40.37476;
9008000.000000;40.58838;40.32898;
9009000.000000;40.86304;40.60364;
9010000.000000;40.69519;40.64941;
9011000.000000;40.75623;40.45105;
9012000.000000;40.58838;40.48157;
9013000.000000;40.74097;40.61890;
9014000.000000;40.84778;40.48157;
9015000.000000;41.00037;40.78674;
9016000.000000;40.84778;40.60364;
9017000.000000;40.74097;40.49683;
9018000.000000;40.48157;40.31372;
9019000.000000;40.89355;40.66467;
9020000.000000;40.96985;40.80200;
9021000.000000;40.57312;40.55786;
9022000.000000;40.64941;40.54260;
9023000.000000;40.60364;40.29846;
9024000.000000;40.77148;40.42053;
9025000.000000;40.55786;40.43579;
9026000.000000;40.60364;40.48157;
9027000.000000;40.63416;40.54260;
9028000.000000;40.86304;40.61890;
9029000.000000;40.63416;40.22217;
9030000.000000;40.54260;40.34424;
9031000.000000;40.86304;40.57312;
9032000.000000;40.83252;40.55786;
9033000.000000;40.63416;40.39001;
9034000.000000;40.77148;40.43579;
9035000.000000;40.67993;40.51208;
9036000.000000;40.75623;40.49683;
9037000.000000;40.63416;40.31372;
9038000.000000;40.75623;40.64941;
9039000.000000;40.69519;40.43579;
9040000.000000;40.49683;40.29846;
9041000.000000;40.69519;40.57312;
9042000.000000;40.67993;40.39001;
9043000.000000;40.66467;40.34424;
9044000.000000;40.77148;40.60364;
9045000.000000;40.93933;40.57312;
9046000.000000;40.72571;40.54260;
9047000.000000;40.66467;40.40527;
9048000.000000;40.72571;40.55786;
9049000.000000;40.95459;40.78674;
9050000.000000;40.84778;40.72571;
9051000.000000;40.75623;40.60364;
9052000.000000;40.67993;40.32898;
9053000.000000;40.60364;40.42053;
9054000.000000;40.78674;40.54260;
9055000.000000;40.72571;40.40527;
9056000.000000;40.95459;40.60364;
9057000.000000;40.64941;40.43579;
9058000.000000;40.89355;40.57312;
9059000.000000;40.87830;40.52734;
9060000.000000;40.61890;40.39001;
9061000.000000;40.86304;40.55786;
9062000.000000;40.64941;40.51208;
9063000.000000;40.63416;40.28320;
9064000.000000;40.96985;40.67993;
9065000.000000;40.83252;40.57312;
9066000.000000;40.84778;40.78674;
9067000.000000;40.78674;40.64941;
9068000.000000;40.92407;40.67993;
9069000.000000;40.78674;40.45105;
9070000.000000;40.95459;40.69519;
9071000.000000;40.84778;40.69519;
9072000.000000;41.09192;40.81726;
9073000.000000;40.89355;40.57312;
9074000.000000;40.92407;40.67993;
9075000.000000;40.80200;40.64941;
9076000.000000;41.13770;40.80200;
9077000.000000;40.78674;40.57312;
9078000.000000;40.92407;40.55786;
9079000.000000;41.15295;40.81726;
9080000.000000;40.84778;40.63416;
9081000.000000;40.77148;40.37476;
9082000.000000;40.69519;40.42053;
9083000.000000;41.12244;40.57312;
9084000.000000;41.06140;40.64941;
9085000.000000;40.83252;40.46631;
9086000.000000;40.74097;40.40527;
9087000.000000;40.93933;40.55786;
9088000.000000;40.87830;40.49683;
9089000.000000;40.81726;40.28320;
9090000.000000;41.09192;40.75623;
9091000.000000;41.06140;40.55786;
9092000.000000;40.95459;40.74097;
9093000.000000;40.83252;40.42053;
9094000.000000;41.03088;40.75623;
9095000.000000;40.80200;40.52734;
9096000.000000;41.10718;40.63416;
9097000.000000;41.03088;40.52734;
9098000.000000;40.96985;40.66467;
9099000.000000;41.00037;40.67993;
9100000.000000;40.96985;40.77148;
9101000.000000;41.03088;40.66467;
9102000.000000;40.92407;40.64941;
9103000.000000;41.12244;40.64941;
9104000.000000;41.00037;40.60364;
9105000.000000;41.03088;40.64941;
9106000.000000;41.07666;40.74097;
9107000.000000;40.93933;40.64941;
9108000.000000;41.16821;40.66467;
9109000.000000;40.96985;40.60364;
9110000.000000;41.09192;40.64941;
9111000.000000;41.00037;40.51208;
9112000.000000;41.09192;40.57312;
9113000.000000;40.93933;40.43579;
9114000.000000;41.01563;40.61890;
9115000.000000;40.75623;40.42053;
9116000.000000;40.84778;40.51208;
9117000.000000;40.92407;40.49683;
9118000.000000;40.74097;40.54260;
9119000.000000;41.12244;40.60364;
9120000.000000;41.03088;40.58838;
9121000.000000;40.92407;40.63416;
9122000.000000;40.92407;40.57312;
9123000.000000;40.84778;40.42053;
9124000.000000;41.09192;40.67993;
9125000.000000;41.00037;40.60364;
9126000.000000;40.90881;40.64941;
9127000.000000;40.78674;40.34424;
9128000.000000;41.00037;40.64941;
9129000.000000;41.09192;40.77148;
9130000.000000;40.81726;40.37476;
9131000.000000;41.30554;40.92407;
9132000.000000;41.13770;40.78674;
9133000.000000;41.03088;40.71045;
9134000.000000;41.27502;40.89355;
9135000.000000;41.00037;40.67993;
9136000.000000;41.18347;40.75623;
9137000.000000;40.87830;40.48157;
9138000.000000;41.06140;40.51208;
9139000.000000;41.25977;40.90881;
9140000.000000;41.30554;40.83252;
9141000.000000;41.04614;40.54260;
9142000.000000;41.09192;40.67993;
9143000.000000;40.98511;40.60364;
9144000.000000;40.98511;40.46631;
9145000.000000;41.03088;40.63416;
9146000.000000;41.12244;40.75623;
9147000.000000;41.03088;40.74097;
9148000.000000;41.03088;40.57312;
9149000.000000;41.19873;40.78674;
9150000.000000;41.21399;40.61890;
9151000.000000;40.86304;40.46631;
9152000.000000;41.07666;40.67993;
9153000.000000;41.10718;40.64941;
9154000.000000;41.13770;40.67993;
9155000.000000;41.06140;40.71045;
9156000.000000;41.24451;40.87830;
9157000.000000;40.93933;40.54260;
9158000.000000;41.01563;40.57312;
9159000.000000;41.00037;40.63416;
9160000.000000;41.07666;40.66467;
9161000.000000;41.13770;40.74097;
9162000.000000;41.18347;40.78674;
9163000.000000;41.16821;40.78674;
9164000.000000;41.18347;40.58838;
9165000.000000;41.16821;40.71045;
9166000.000000;41.38184;40.80200;
9167000.000000;41.12244;40.63416;
9168000.000000;40.86304;40.54260;
9169000.000000;41.25977;40.87830;
9170000.000000;40.92407;40.31372;
9171000.000000;41.06140;40.42053;
9172000.000000;41.22925;41.01563;
9173000.000000;40.96985;40.64941;
9174000.000000;41.16821;40.69519;
9175000.000000;41.21399;40.77148;
9176000.000000;41.10718;40.67993;
9177000.000000;41.21399;40.86304;
9178000.000000;40.90881;40.57312;
9179000.000000;41.33606;40.80200;
9180000.000000;41.19873;40.81726;
9181000.000000;40.89355;40.42053;
9182000.000000;40.93933;40.49683;
9183000.000000;41.12244;40.75623;
9184000.000000;41.32080;40.66467;
9185000.000000;41.13770;40.77148;
9186000.000000;41.04614;40.55786;
9187000.000000;41.04614;40.55786;
9188000.000000;41.12244;40.60364;
9189000.000000;41.00037;40.48157;
9190000.000000;41.19873;40.83252;
9191000.000000;41.38184;40.78674;
9192000.000000;40.96985;40.46631;
9193000.000000;41.21399;40.75623;
9194000.000000;41.12244;40.54260;
9195000.000000;41.30554;40.87830;
9196000.000000;41.32080;40.84778;
9197000.000000;41.15295;40.64941;
9198000.000000;41.01563;40.58838;
9199000.000000;41.15295;40.60364;
9200000.000000;41.00037;40.57312;
9201000.000000;41.16821;40.75623;
9202000.000000;40.95459;40.60364;
9203000.000000;41.10718;40.61890;
9204000.000000;41.06140;40.57312;
9205000.000000;41.33606;40.90881;
9206000.000000;41.48865;40.87830;
9207000.000000;41.03088;40.52734;
9208000.000000;40.93933;40.49683;
9209000.000000;41.32080;40.93933;
9210000.000000;41.22925;40.63416;
9211000.000000;41.13770;40.71045;
9212000.000000;41.21399;40.72571;
9213000.000000;41.12244;40.52734;
9214000.000000;41.21399;40.86304;
9215000.000000;41.01563;40.54260;
9216000.000000;41.13770;40.46631;
9217000.000000;41.36658;40.86304;
9218000.000000;41.22925;40.67993;
9219000.000000;41.38184;40.72571;
9220000.000000;41.42761;40.69519;
9221000.000000;41.30554;40.63416;
9222000.000000;41.42761;40.95459;
9223000.000000;41.32080;40.92407;
9224000.000000;41.00037;40.66467;
9225000.000000;41.25977;40.66467;
9226000.000000;41.25977;40.75623;
9227000.000000;41.10718;40.58838;
9228000.000000;41.44287;40.87830;
9229000.000000;41.22925;40.64941;
9230000.000000;41.19873;40.64941;
9231000.000000;41.44287;40.90881;
9232000.000000;41.30554;40.71045;
9233000.000000;41.24451;40.66467;
9234000.000000;41.06140;40.60364;
9235000.000000;41.15295;40.54260;
9236000.000000;41.38184;40.80200;
9237000.000000;41.58020;40.98511;
9238000.000000;41.10718;40.48157;
9239000.000000;41.16821;40.61890;
9240000.000000;41.56494;40.93933;
9241000.000000;41.53442;40.92407;
9242000.000000;41.32080;40.69519;
9243000.000000;41.16821;40.51208;
9244000.000000;41.48865;40.81726;
9245000.000000;41.07666;40.49683;
9246000.000000;41.38184;40.87830;
9247000.000000;41.38184;40.83252;
9248000.000000;41.42761;40.83252;
9249000.000000;41.41235;40.90881;
9250000.000000;41.35132;40.75623;
9251000.000000;41.41235;40.84778;
9252000.000000;41.15295;40.71045;
9253000.000000;41.50391;40.86304;
9254000.000000;41.45813;40.98511;
9255000.000000;41.54968;40.96985;
9256000.000000;41.22925;40.61890;
9257000.000000;41.09192;40.58838;
9258000.000000;41.24451;40.67993;
9259000.000000;41.27502;40.71045;
9260000.000000;41.47339;40.86304;
9261000.000000;41.35132;40.77148;
9262000.000000;41.42761;40.83252;
9263000.000000;41.45813;40.89355;
9264000.000000;41.27502;40.83252;
9265000.000000;41.39709;40.92407;
9266000.000000;41.29028;40.57312;
9267000.000000;41.50391;40.93933;
9268000.000000;41.16821;40.67993;
9269000.000000;41.35132;40.72571;
9270000.000000;41.16821;40.46631;
9271000.000000;41.39709;40.75623;
9272000.000000;41.19873;40.89355;
9273000.000000;41.39709;40.80200;
9274000.000000;41.39709;40.98511;
9275000.000000;41.44287;40.84778;
9276000.000000;41.13770;40.74097;
9277000.000000;41.15295;40.63416;
9278000.000000;41.48865;41.01563;
9279000.000000;41.30554;40.77148;
9280000.000000;41.30554;40.83252;
9281000.000000;41.45813;41.04614;
9282000.000000;41.18347;40.58838;
9283000.000000;41.03088;40.60364;
9284000.000000;41.53442;41.03088;
9285000.000000;41.10718;40.58838;
9286000.000000;41.35132;40.81726;
9287000.000000;41.27502;40.69519;
9288000.000000;41.27502;40.60364;
9289000.000000;41.22925;40.58838;
9290000.000000;41.29028;40.72571;
9291000.000000;41.00037;40.63416;
9292000.000000;41.30554;40.78674;
9293000.000000;41.25977;40.71045;
9294000.000000;41.16821;40.63416;
9295000.000000;41.21399;40.72571;
9296000.000000;41.32080;40.71045;
9297000.000000;41.33606;40.84778;
9298000.000000;41.10718;40.61890;
9299000.000000;41.36658;40.75623;
9300000.000000;41.13770;40.71045;
9301000.000000;41.09192;40.63416;
9302000.000000;41.16821;40.72571;
9303000.000000;41.35132;40.81726;
9304000.000000;41.35132;40.92407;
9305000.000000;41.38184;40.96985;
9306000.000000;41.29028;40.93933;
9307000.000000;41.06140;40.67993;
9308000.000000;41.25977;40.74097;
9309000.000000;41.29028;40.75623;
9310000.000000;41.41235;40.89355;
9311000.000000;41.59546;41.00037;
9312000.000000;41.35132;40.90881;
9313000.000000;41.35132;41.03088;
9314000.000000;41.19873;40.64941;
9315000.000000;41.45813;40.89355;
9316000.000000;41.10718;40.52734;
9317000.000000;41.32080;40.57312;
9318000.000000;41.16821;40.69519;
9319000.000000;41.32080;40.80200;
9320000.000000;41.25977;40.95459;
9321000.000000;41.53442;41.12244;
9322000.000000;41.32080;40.71045;
9323000.000000;41.47339;40.93933;
9324000.000000;41.48865;41.04614;
9325000.000000;41.39709;40.90881;
9326000.000000;41.59546;40.96985;
9327000.000000;41.41235;41.03088;
9328000.000000;41.70227;41.04614;
9329000.000000;41.41235;40.80200;
9330000.000000;41.39709;40.90881;
9331000.000000;41.27502;40.74097;
9332000.000000;41.13770;40.89355;
9333000.000000;41.22925;40.86304;
9334000.000000;41.48865;40.80200;
9335000.000000;41.58020;40.96985;
9336000.000000;41.38184;40.92407;
9337000.000000;41.47339;40.84778;
9338000.000000;41.62598;40.95459;
9339000.000000;41.27502;40.78674;
9340000.000000;41.16821;40.67993;
9341000.000000;41.48865;40.95459;
9342000.000000;41.51917;40.89355;
9343000.000000;41.50391;41.13770;
9344000.000000;41.54968;41.01563;
9345000.000000;41.48865;40.95459;
9346000.000000;41.62598;41.01563;
9347000.000000;41.24451;40.72571;
9348000.000000;41.33606;40.96985;
9349000.000000;41.27502;40.87830;
9350000.000000;41.24451;40.84778;
9351000.000000;41.18347;40.67993;
9352000.000000;41.35132;41.00037;
9353000.000000;41.36658;40.60364;
9354000.000000;41.32080;40.71045;
9355000.000000;41.67175;40.96985;
9356000.000000;41.18347;40.63416;
9357000.000000;41.29028;40.67993;
9358000.000000;41.38184;41.06140;
9359000.000000;41.19873;40.87830;
9360000.000000;41.39709;40.72571;
9361000.000000;41.19873;40.75623;
9362000.000000;41.45813;40.86304;
9363000.000000;41.62598;40.83252;
9364000.000000;41.50391;41.07666;
9365000.000000;41.35132;40.75623;
9366000.000000;41.50391;40.93933;
9367000.000000;41.16821;40.67993;
9368000.000000;41.36658;40.86304;
9369000.000000;41.38184;40.89355;
9370000.000000;41.38184;40.80200;
9371000.000000;41.19873;40.95459;
9372000.000000;41.15295;40.63416;
9373000.000000;41.36658;40.92407;
9374000.000000;41.62598;41.21399;
9375000.000000;41.47339;41.15295;
9376000.000000;41.51917;40.67993;
9377000.000000;41.35132;41.00037;
9378000.000000;41.30554;40.78674;
9379000.000000;41.44287;40.93933;
9380000.000000;41.29028;40.67993;
9381000.000000;41.54968;40.86304;
9382000.000000;41.39709;41.13770;
9383000.000000;41.65649;41.22925;
9384000.000000;41.48865;41.09192;
9385000.000000;41.25977;40.81726;
9386000.000000;41.29028;41.07666;
9387000.000000;41.36658;41.06140;
9388000.000000;41.58020;40.86304;
9389000.000000;41.56494;40.78674;
9390000.000000;41.80908;40.87830;
9391000.000000;41.33606;40.77148;
9392000.000000;41.29028;40.80200;
9393000.000000;41.82434;41.07666;
9394000.000000;41.62598;40.98511;
9395000.000000;41.62598;40.95459;
9396000.000000;41.48865;40.83252;
9397000.000000;41.73279;40.95459;
9398000.000000;41.30554;40.80200;
9399000.000000;41.33606;40.95459;
9400000.000000;41.64124;41.16821;
9401000.000000;41.70227;41.21399;
9402000.000000;41.48865;40.75623;
9403000.000000;41.29028;40.92407;
9404000.000000;41.45813;40.72571;
9405000.000000;41.74805;41.00037;
9406000.000000;41.36658;40.81726;
9407000.000000;41.41235;40.71045;
9408000.000000;41.58020;40.87830;
9409000.000000;41.48865;40.86304;
9410000.000000;41.83960;41.00037;
9411000.000000;41.42761;41.01563;
9412000.000000;41.42761;41.03088;
9413000.000000;41.74805;41.21399;
9414000.000000;41.56494;41.00037;
9415000.000000;41.59546;41.06140;
9416000.000000;41.64124;40.98511;
9417000.000000;41.59546;40.77148;
9418000.000000;41.85486;40.96985;
9419000.000000;41.36658;40.86304;
9420000.000000;41.13770;40.78674;
9421000.000000;41.59546;41.15295;
9422000.000000;41.33606;40.64941;
9423000.000000;41.41235;40.75623;
9424000.000000;41.74805;41.01563;
9425000.000000;41.50391;40.77148;
9426000.000000;41.33606;40.92407;
9427000.000000;41.22925;40.72571;
9428000.000000;41.76331;41.07666;
9429000.000000;41.71753;40.90881;
9430000.000000;41.42761;41.01563;
9431000.000000;41.80908;40.93933;
9432000.000000;41.77856;40.92407;
9433000.000000;41.29028;41.03088;
9434000.000000;41.62598;40.89355;
9435000.000000;41.67175;40.78674;
9436000.000000;41.61072;40.98511;
9437000.000000;41.77856;40.81726;
9438000.000000;41.80908;40.98511;
9439000.000000;41.74805;40.93933;
9440000.000000;41.64124;40.95459;
9441000.000000;41.50391;40.90881;
9442000.000000;41.74805;40.93933;
9443000.000000;41.42761;40.66467;
9444000.000000;41.62598;40.71045;
9445000.000000;41.39709;40.83252;
9446000.000000;41.59546;40.93933;
9447000.000000;41.45813;40.87830;
9448000.000000;41.68701;40.92407;
9449000.000000;41.62598;41.10718;
9450000.000000;41.74805;40.98511;
9451000.000000;41.62598;40.74097;
9452000.000000;41.83960;41.01563;
9453000.000000;41.45813;40.74097;
9454000.000000;41.90063;40.95459;
9455000.000000;41.54968;41.03088;
9456000.000000;41.77856;40.83252;
9457000.000000;41.59546;41.15295;
9458000.000000;41.50391;40.86304;
9459000.000000;41.74805;40.84778;
9460000.000000;41.53442;41.01563;
9461000.000000;41.41235;40.96985;
9462000.000000;41.85486;40.86304;
9463000.000000;41.85486;40.74097;
9464000.000000;41.50391;41.09192;
9465000.000000;41.70227;40.89355;
9466000.000000;41.59546;41.04614;
9467000.000000;41.59546;40.87830;
9468000.000000;41.70227;41.00037;
9469000.000000;41.44287;41.04614;
9470000.000000;41.99219;41.09192;
9471000.000000;41.39709;41.07666;
9472000.000000;41.53442;41.07666;
9473000.000000;41.61072;40.96985;
9474000.000000;41.71753;41.06140;
9475000.000000;41.61072;40.75623;
9476000.000000;41.70227;41.01563;
9477000.000000;41.77856;40.77148;
9478000.000000;41.82434;41.07666;
9479000.000000;41.87012;41.10718;
9480000.000000;41.53442;40.81726;
9481000.000000;41.74805;40.71045;
9482000.000000;41.41235;41.01563;
9483000.000000;41.80908;40.92407;
9484000.000000;41.82434;40.84778;
9485000.000000;41.54968;40.87830;
9486000.000000;42.00745;40.92407;
9487000.000000;41.83960;40.87830;
9488000.000000;41.59546;40.96985;
9489000.000000;41.47339;40.92407;
9490000.000000;41.44287;40.93933;
9491000.000000;41.71753;40.98511;
9492000.000000;41.54968;40.86304;
9493000.000000;41.70227;41.06140;
9494000.000000;41.73279;40.89355;
9495000.000000;42.03796;41.09192;
9496000.000000;41.82434;41.12244;
9497000.000000;42.02271;40.98511;
9498000.000000;41.68701;40.95459;
9499000.000000;41.83960;41.16821;
9500000.000000;41.82434;40.84778;
9501000.000000;41.80908;40.83252;
9502000.000000;41.45813;40.92407;
9503000.000000;41.67175;40.92407;
9504000.000000;41.64124;41.00037;
9505000.000000;41.54968;41.04614;
9506000.000000;41.42761;40.98511;
9507000.000000;41.88538;41.21399;
9508000.000000;41.88538;40.83252;
9509000.000000;41.65649;41.01563;
9510000.000000;41.51917;40.81726;
9511000.000000;41.47339;40.98511;
9512000.000000;41.97693;40.86304;
9513000.000000;41.93115;40.84778;
9514000.000000;41.71753;40.78674;
9515000.000000;41.73279;40.74097;
9516000.000000;41.85486;40.90881;
9517000.000000;41.74805;40.78674;
9518000.000000;41.80908;40.78674;
9519000.000000;41.67175;41.07666;
9520000.000000;41.83960;41.04614;
9521000.000000;41.94641;41.13770;
9522000.000000;41.50391;40.84778;
9523000.000000;41.62598;40.96985;
9524000.000000;41.68701;40.89355;
9525000.000000;41.67175;40.98511;
9526000.000000;41.80908;41.06140;
9527000.000000;41.74805;40.83252;
9528000.000000;41.68701;41.12244;
9529000.000000;41.80908;41.12244;
9530000.000000;41.97693;41.03088;
9531000.000000;41.90063;40.80200;
9532000.000000;41.91589;41.18347;
9533000.000000;41.93115;40.96985;
9534000.000000;41.74805;41.10718;
9535000.000000;41.61072;41.03088;
9536000.000000;41.91589;41.18347;
9537000.000000;41.73279;41.19873;
9538000.000000;42.02271;41.15295;
9539000.000000;41.71753;41.00037;
9540000.000000;41.80908;41.15295;
9541000.000000;41.76331;41.21399;
9542000.000000;41.59546;41.07666;
9543000.000000;42.12952;40.93933;
9544000.000000;41.83960;40.95459;
9545000.000000;41.87012;41.07666;
9546000.000000;42.00745;41.06140;
9547000.000000;42.06848;40.96985;
9548000.000000;42.19055;40.92407;
9549000.000000;41.71753;40.98511;
